id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
120280939,"",5,843,PAR,Parasubiculum,378-1203,0.049991657099999996,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>843, ""abbreviation""=>""PAR"", ""name""=>""Parasubiculum"", ""color""=>""72D569""}]",M,C57BL/6J,0.00017700902808332063,72d569,,"[9880, 3420, 8560]",false,https://connectivity.brain-map.org/projection/experiment/120280939
113888575,Scnn1a-Tg3-Cre,5,1007,SIM,Simple lobule,Scnn1a-Tg3-Cre-4721,0.18439572199999998,"[{""id""=>928, ""abbreviation""=>""CUL"", ""name""=>""Culmen"", ""color""=>""FFFC91""}, {""id""=>1007, ""abbreviation""=>""SIM"", ""name""=>""Simple lobule"", ""color""=>""FFFC91""}]",F,B6.C3H,0.00017568157228584286,fffc91,,"[10250, 4210, 8570]",false,https://connectivity.brain-map.org/projection/experiment/113888575
502956560,Ai75(RCL-nT),42,409,VISl,Lateral visual area,Ai75(T601)-214408,0.018613442575,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",M,"",0.00017543249337472944,08858c,,"[9460, 1950, 2170]",false,https://connectivity.brain-map.org/projection/experiment/502956560
159321097,Ntsr1-Cre_GN220,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Ntsr1-Cre-3555,0.04200591150000001,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",M,C57BL/6J,0.00017389532281048288,188064,,"[6780, 2110, 8440]",false,https://connectivity.brain-map.org/projection/experiment/159321097
113399428,"",5,128,MRN,Midbrain reticular nucleus,378-1115,0.1789335548,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.00017363817978839863,ff90ff,,"[8780, 3420, 7190]",false,https://connectivity.brain-map.org/projection/experiment/113399428
300319630,Htr2a-Cre_KM207,5,918,ENTl,"Entorhinal area, lateral part",Htr2a-Cre_KM207-123932,0.039580538900000004,"[{""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",F,"",0.00017224219936833973,32b825,,"[9450, 5200, 9550]",false,https://connectivity.brain-map.org/projection/experiment/300319630
301325601,Nos1-CreERT2,5,382,CA1,Field CA1,Nos1-CreERT2-126100,0.010430739025,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}]",M,B6.129,0.00017197432482990012,7ed04b,,"[7740, 1760, 8250]",false,https://connectivity.brain-map.org/projection/experiment/301325601
485553574,Ai75(RCL-nT),42,385,VISp,Primary visual area,Ai75(RCL-nT)-199825,0.002349125078125,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,"",0.00017062256847561887,08858c,,"[8830, 1040, 3440]",false,https://connectivity.brain-map.org/projection/experiment/485553574
287036898,Ntsr1-Cre_GN220,5,409,VISl,Lateral visual area,Ntsr1-Cre_GN220-3795,0.008905759187499999,"[{""id""=>402, ""abbreviation""=>""VISal"", ""name""=>""Anterolateral visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",F,C57BL/6J,0.00016754142802576463,08858c,,"[8600, 1730, 8990]",false,https://connectivity.brain-map.org/projection/experiment/287036898
180520257,"",5,475,MG,Medial geniculate complex,378-1829,0.03604678875,"[{""id""=>475, ""abbreviation""=>""MG"", ""name""=>""Medial geniculate complex"", ""color""=>""FF8084""}, {""id""=>1044, ""abbreviation""=>""PP"", ""name""=>""Peripeduncular nucleus"", ""color""=>""FF8084""}, {""id""=>560581563, ""abbreviation""=>""PIL"", ""name""=>""Posterior intralaminar thalamic nucleus"", ""color""=>""FF909F""}]",M,C57BL/6J,0.000167291713999939,ff8084,,"[8690, 4060, 7980]",false,https://connectivity.brain-map.org/projection/experiment/180520257
300927483,Tac2-IRES2-Cre,5,946,PH,Posterior hypothalamic nucleus,Tac2-IRES2-Cre-D-130193,0.0193827242,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>980, ""abbreviation""=>""PMd"", ""name""=>""Dorsal premammillary nucleus"", ""color""=>""FF4C3E""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}]",M,B6.129,0.00016620579344482422,ff4c3e,,"[7090, 6550, 6700]",false,https://connectivity.brain-map.org/projection/experiment/300927483
167374643,Cort-T2A-Cre,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Cort-T2A-Cre-125,0.2030188776,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,"",0.0001661585478027339,188064,,"[6030, 2220, 8360]",false,https://connectivity.brain-map.org/projection/experiment/167374643
159372889,Ntsr1-Cre_GN220,5,993,MOs,Secondary motor area,Ntsr1-Cre-3562,0.001593030578125,"[{""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,0.0001630776555231333,1f9d5a,,"[3580, 2780, 7250]",false,https://connectivity.brain-map.org/projection/experiment/159372889
304997333,Nos1-CreERT2,5,1049,FL,Flocculus,Nos1-CreERT2-139545,0.010856488999999999,"[{""id""=>1041, ""abbreviation""=>""PFL"", ""name""=>""Paraflocculus"", ""color""=>""FFFC91""}, {""id""=>1049, ""abbreviation""=>""FL"", ""name""=>""Flocculus"", ""color""=>""FFFC91""}]",M,B6.129,0.00016105323873920444,fffc91,,"[10500, 4710, 8670]",false,https://connectivity.brain-map.org/projection/experiment/304997333
302222934,Gad2-IRES-Cre,5,307,MARN,Magnocellular reticular nucleus,Gad2-IRES-Cre_LURC-124384,0.023008338937499997,"[{""id""=>206, ""abbreviation""=>""RM"", ""name""=>""Nucleus raphe magnus"", ""color""=>""FFC6E2""}, {""id""=>230, ""abbreviation""=>""RPA"", ""name""=>""Nucleus raphe pallidus"", ""color""=>""FFC6E2""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1069, ""abbreviation""=>""PPY"", ""name""=>""Parapyramidal nucleus"", ""color""=>""FFB3D9""}]",M,C57BL/6J,0.0001595189565483093,ffb3d9,,"[10820, 6550, 5510]",false,https://connectivity.brain-map.org/projection/experiment/302222934
133286781,Slc6a4-Cre_ET33,5,222,RO,Nucleus raphe obscurus,Slc6a4-Cre-Homo-281,0.020627490800000002,"[{""id""=>83, ""abbreviation""=>""IO"", ""name""=>""Inferior olivary complex"", ""color""=>""FFB3D9""}, {""id""=>222, ""abbreviation""=>""RO"", ""name""=>""Nucleus raphe obscurus"", ""color""=>""FFC6E2""}]",M,C57BL/6J,0.00015921505534973113,ffc6e2,,"[12540, 6560, 5690]",false,https://connectivity.brain-map.org/projection/experiment/133286781
156743264,Erbb4-T2A-CreERT2,5,378,SSs,Supplemental somatosensory area,Erbb4-2A-CreERT2-D-5679,0.245991858,"[{""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>1011, ""abbreviation""=>""AUDd"", ""name""=>""Dorsal auditory area"", ""color""=>""019399""}]",M,C57BL/6J,0.00015809844235382085,188064,,"[7450, 2240, 10010]",false,https://connectivity.brain-map.org/projection/experiment/156743264
157765542,Pdzk1ip1-Cre_KD31,5,178,LGv,Ventral part of the lateral geniculate complex,Pdzk1ip1-Cre-125,0.0341442633,"[{""id""=>27, ""abbreviation""=>""IGL"", ""name""=>""Intergeniculate leaflet of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>178, ""abbreviation""=>""LGv"", ""name""=>""Ventral part of the lateral geniculate complex"", ""color""=>""FF909F""}]",M,"",0.00015642441589908595,ff909f,,"[7470, 3570, 8440]",false,https://connectivity.brain-map.org/projection/experiment/157765542
527575484,A930038C07Rik-Tg1-Cre,36,385,VISp,Primary visual area,A930038C07Rik-Tg1-Cre-249277,0.001193042353125,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",M,"",0.00015573919279219576,08858c,,"[9320, 1780, 2540]",false,https://connectivity.brain-map.org/projection/experiment/527575484
127085005,Pvalb-IRES-Cre,5,262,RT,Reticular nucleus of the thalamus,Pvalb-IRES-Cre-4973,0.061803234500000005,"[{""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}]",F,B6.129,0.00015510744739227314,ff909f,,"[6020, 4510, 7160]",false,https://connectivity.brain-map.org/projection/experiment/127085005
549805072,Cart-IRES2-Cre,5,403,MEA,Medial amygdalar nucleus,Cart-IRES2-Cre-259919,0.006760683125,"[{""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,B6.129,0.0001547859379776001,80c0e2,,"[7280, 6000, 8190]",false,https://connectivity.brain-map.org/projection/experiment/549805072
182293273,Vip-IRES-Cre,5,385,VISp,Primary visual area,Vip-IRES-Cre-192,0.023697644599999998,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,"",0.00015434469516830405,08858c,,"[9980, 1200, 8360]",false,https://connectivity.brain-map.org/projection/experiment/182293273
292962283,Ntrk1-IRES-Cre,5,754,OT,Olfactory tubercle,Ntrk1-IRES-Cre_LURC-3547,0.023715343399999998,"[{""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>754, ""abbreviation""=>""OT"", ""name""=>""Olfactory tubercle"", ""color""=>""80CDF8""}]",M,"",0.00015433323080004147,80cdf8,,"[3810, 6730, 7050]",false,https://connectivity.brain-map.org/projection/experiment/292962283
543875354,Pdyn-T2A-CreERT2,5,536,CEA,Central amygdalar nucleus,Pdyn-T2A-CreERT2-255282,0.0043756601875,"[{""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,"",0.00015403111606597902,80c0e2,,"[7170, 5440, 8530]",false,https://connectivity.brain-map.org/projection/experiment/543875354
309427991,Drd3-Cre_KI196,5,345,SSp-m,"Primary somatosensory area, mouth",Drd3-Cre_KI196_LURC-125057,0.0649930365,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}]",M,"",0.00015379357269646344,188064,,"[4700, 1980, 9110]",false,https://connectivity.brain-map.org/projection/experiment/309427991
272829024,Pcdh9-Cre_NP276,5,621,V,Motor nucleus of trigeminal,Pcdh9-Cre-86,0.042011340700000004,"[{""id""=>534, ""abbreviation""=>""SUT"", ""name""=>""Supratrigeminal nucleus"", ""color""=>""FFBA86""}, {""id""=>621, ""abbreviation""=>""V"", ""name""=>""Motor nucleus of trigeminal"", ""color""=>""FFBA86""}]",F,"",0.00015154708828248931,ffba86,,"[10270, 5310, 7160]",false,https://connectivity.brain-map.org/projection/experiment/272829024
160080068,Pvalb-IRES-Cre,5,1011,AUDd,Dorsal auditory area,Pvalb-IRES-Cre-5017,0.13421412619999998,"[{""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>1002, ""abbreviation""=>""AUDp"", ""name""=>""Primary auditory area"", ""color""=>""019399""}, {""id""=>1011, ""abbreviation""=>""AUDd"", ""name""=>""Dorsal auditory area"", ""color""=>""019399""}]",M,B6.129,0.00015067505234816063,019399,,"[7300, 2560, 10130]",false,https://connectivity.brain-map.org/projection/experiment/160080068
119848249,"",5,920,CENT,Central lobule,378-1196,0.1819163416,"[{""id""=>920, ""abbreviation""=>""CENT"", ""name""=>""Central lobule"", ""color""=>""FFFC91""}]",M,C57BL/6J,0.00015032811067383303,fffc91,,"[11000, 2850, 6100]",false,https://connectivity.brain-map.org/projection/experiment/119848249
509463587,Htr2a-Cre_KM207,5,726,DG,Dentate gyrus,Htr2a-Cre_KM207-207420,0.005833095975,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",M,"",0.00014964314301872255,7ed04b,,"[8830, 1900, 8590]",false,https://connectivity.brain-map.org/projection/experiment/509463587
286726065,Avp-IRES2-Cre,5,390,SO,Supraoptic nucleus,Avp-IRES2-Cre-D-3563,0.0142585492,"[{""id""=>390, ""abbreviation""=>""SO"", ""name""=>""Supraoptic nucleus"", ""color""=>""FF5D50""}]",M,B6.129,0.00014953782015018462,ff5d50,,"[6040, 6680, 6900]",false,https://connectivity.brain-map.org/projection/experiment/286726065
177460028,Chat-IRES-Cre-neo,5,35,III,Oculomotor nucleus,Chat-IRES-Cre-3151,0.02450095795,"[{""id""=>35, ""abbreviation""=>""III"", ""name""=>""Oculomotor nucleus"", ""color""=>""FF90FF""}, {""id""=>115, ""abbreviation""=>""IV"", ""name""=>""Trochlear nucleus"", ""color""=>""FF90FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>197, ""abbreviation""=>""RL"", ""name""=>""Rostral linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>975, ""abbreviation""=>""EW"", ""name""=>""Edinger-Westphal nucleus"", ""color""=>""FF90FF""}, {""id""=>606826663, ""abbreviation""=>""Pa4"", ""name""=>""Paratrochlear nucleus"", ""color""=>""FF90FF""}]",F,B6.129,0.00014944386793733837,ff90ff,,"[9090, 3900, 5770]",false,https://connectivity.brain-map.org/projection/experiment/177460028
644250774,A930038C07Rik-Tg1-Cre,36,329,SSp-bfd,"Primary somatosensory area, barrel field",A930038C07Rik-Tg1-Cre-347488,0.0067238087875000005,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",F,"",0.00014834585582860702,188064,,"[6990, 2150, 2130]",false,https://connectivity.brain-map.org/projection/experiment/644250774
308642254,Pcdh9-Cre_NP276,5,926,ENTm,"Entorhinal area, medial part, dorsal zone",Pcdh9-Cre-124673,0.0248089744,"[{""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}]",F,C57BL/6J,0.00014814666263110668,32b825,,"[9890, 3290, 9190]",false,https://connectivity.brain-map.org/projection/experiment/308642254
126189322,"",5,852,PARN,Parvicellular reticular nucleus,378-1277,0.3389808632,"[{""id""=>135, ""abbreviation""=>""AMB"", ""name""=>""Nucleus ambiguus"", ""color""=>""FFB3D9""}, {""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>203, ""abbreviation""=>""LIN"", ""name""=>""Linear nucleus of the medulla"", ""color""=>""FFB3D9""}, {""id""=>437, ""abbreviation""=>""SPVI"", ""name""=>""Spinal nucleus of the trigeminal, interpolar part"", ""color""=>""FFA5D2""}, {""id""=>445, ""abbreviation""=>""SPVO"", ""name""=>""Spinal nucleus of the trigeminal, oral part"", ""color""=>""FFA5D2""}, {""id""=>852, ""abbreviation""=>""PARN"", ""name""=>""Parvicellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>978, ""abbreviation""=>""PGRNl"", ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""color""=>""FFB3D9""}]",M,C57BL/6J,0.00014804409973374015,ffb3d9,,"[12040, 6690, 7250]",false,https://connectivity.brain-map.org/projection/experiment/126189322
127091083,"",5,271,SAG,Nucleus sagulum,378-1403,0.367090164,"[{""id""=>4, ""abbreviation""=>""IC"", ""name""=>""Inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>271, ""abbreviation""=>""SAG"", ""name""=>""Nucleus sagulum"", ""color""=>""FF7AFF""}, {""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>580, ""abbreviation""=>""NB"", ""name""=>""Nucleus of the brachium of the inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>616, ""abbreviation""=>""CUN"", ""name""=>""Cuneiform nucleus"", ""color""=>""FF90FF""}, {""id""=>874, ""abbreviation""=>""PBG"", ""name""=>""Parabigeminal nucleus"", ""color""=>""FF7AFF""}]",M,C57BL/6J,0.0001478236454652783,ff7aff,,"[9700, 3840, 7330]",false,https://connectivity.brain-map.org/projection/experiment/127091083
509880387,Rorb-IRES2-Cre,5,302,SCs,"Superior colliculus, sensory related",Rorb-IRES2-Cre-208962,0.044026161900000006,"[{""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>302, ""abbreviation""=>""SCs"", ""name""=>""Superior colliculus, sensory related"", ""color""=>""FF7AFF""}]",M,"",0.00014697560430145274,ff7aff,,"[9280, 1370, 6470]",false,https://connectivity.brain-map.org/projection/experiment/509880387
543881679,Kcng4-Cre,5,214,RN,Red nucleus,Kcng4-Cre-254802,0.3404979032,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.00014516346225917334,ff90ff,,"[8790, 4580, 6000]",false,https://connectivity.brain-map.org/projection/experiment/543881679
157767683,Nr5a1-Cre,5,385,VISp,Primary visual area,Nr5a1-Cre-2354,0.012721349375,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,B6.FVB,0.00014507006289367664,08858c,,"[9440, 1210, 8360]",false,https://connectivity.brain-map.org/projection/experiment/157767683
113442864,"",5,706,OP,Olivary pretectal nucleus,378-1117,0.0567203714,"[{""id""=>531, ""abbreviation""=>""MPT"", ""name""=>""Medial pretectal area"", ""color""=>""FF90FF""}, {""id""=>628, ""abbreviation""=>""NOT"", ""name""=>""Nucleus of the optic tract"", ""color""=>""FF90FF""}, {""id""=>634, ""abbreviation""=>""NPC"", ""name""=>""Nucleus of the posterior commissure"", ""color""=>""FF90FF""}, {""id""=>706, ""abbreviation""=>""OP"", ""name""=>""Olivary pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>1061, ""abbreviation""=>""PPT"", ""name""=>""Posterior pretectal nucleus"", ""color""=>""FF90FF""}]",M,C57BL/6J,0.0001434087252334475,ff90ff,,"[7910, 2430, 6250]",false,https://connectivity.brain-map.org/projection/experiment/113442864
125435783,Syt6-Cre_KI148,5,385,VISp,Primary visual area,Syt6-Cre-588,0.028872853100000002,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,C57BL/6J,0.0001425766097869873,08858c,,"[9450, 1870, 8320]",false,https://connectivity.brain-map.org/projection/experiment/125435783
560800029,Ntsr1-Cre_GN220,36,879,RSPd,"Retrosplenial area, dorsal part",Ntsr1-Cre_GN220-280243,0.033610013849999995,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}]",F,"",0.0001421829847016036,1aa698,,"[9260, 1100, 4170]",false,https://connectivity.brain-map.org/projection/experiment/560800029
303536573,Gad2-IRES-Cre,5,773,XII,Hypoglossal nucleus,Gad2-IRES-Cre_LURC-128482,0.0077158860625,"[{""id""=>395, ""abbreviation""=>""MDRN"", ""name""=>""Medullary reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>651, ""abbreviation""=>""NTS"", ""name""=>""Nucleus of the solitary tract"", ""color""=>""FFA5D2""}, {""id""=>773, ""abbreviation""=>""XII"", ""name""=>""Hypoglossal nucleus"", ""color""=>""FFB3D9""}, {""id""=>839, ""abbreviation""=>""DMX"", ""name""=>""Dorsal motor nucleus of the vagus nerve"", ""color""=>""FFB3D9""}, {""id""=>1098, ""abbreviation""=>""MDRNd"", ""name""=>""Medullary reticular nucleus, dorsal part"", ""color""=>""FFB3D9""}]",F,C57BL/6J,0.00014178098885713137,ffb3d9,,"[12870, 5710, 6050]",false,https://connectivity.brain-map.org/projection/experiment/303536573
568768472,Sim1-Cre_KJ18,35,194,LHA,Lateral hypothalamic area,Sim1-Cre_KJ18-290067,0.0079203789875,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>364, ""abbreviation""=>""PSTN"", ""name""=>""Parasubthalamic nucleus"", ""color""=>""F2483B""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}]",M,unknown,0.00014129549140052248,f2483b,,"[6820, 6130, 4070]",false,https://connectivity.brain-map.org/projection/experiment/568768472
114290225,Nr5a1-Cre,5,693,VMH,Ventromedial hypothalamic nucleus,Nr5a1-Cre-126,0.0659280398,"[{""id""=>223, ""abbreviation""=>""ARH"", ""name""=>""Arcuate hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}]",M,B6.FVB,0.0001409714095149994,ff4c3e,,"[7330, 6640, 6180]",false,https://connectivity.brain-map.org/projection/experiment/114290225
305293222,Gad2-IRES-Cre,5,968,NOD,Nodulus (X),Gad2-IRES-Cre_LURC-122967,0.059293444699999996,"[{""id""=>202, ""abbreviation""=>""MV"", ""name""=>""Medial vestibular nucleus"", ""color""=>""FFB3D9""}, {""id""=>968, ""abbreviation""=>""NOD"", ""name""=>""Nodulus (X)"", ""color""=>""FFFC91""}]",F,C57BL/6J,0.000140935091348956,fffc91,,"[11840, 4590, 6110]",false,https://connectivity.brain-map.org/projection/experiment/305293222
263553163,Slc18a2-Cre_OZ14,5,361,SSp-tr,"Primary somatosensory area, trunk",Slc18a2-Cre-120,0.0074330151875,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>361, ""abbreviation""=>""SSp-tr"", ""name""=>""Primary somatosensory area, trunk"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>312782546, ""abbreviation""=>""VISa"", ""name""=>""Anterior area"", ""color""=>""009FAC""}]",F,"",0.0001407909545063019,188064,,"[6600, 1070, 7720]",false,https://connectivity.brain-map.org/projection/experiment/263553163
287994474,Ntrk1-IRES-Cre,5,672,CP,Caudoputamen,Ntrk1-IRES-Cre-3572,0.1177077216,"[{""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",M,B6.129,0.00014053500642219772,98d6f9,,"[4920, 4570, 7010]",false,https://connectivity.brain-map.org/projection/experiment/287994474
293009970,Syt17-Cre_NO14,5,502,SUB,Subiculum,Syt17-Cre_NO14_LURC-120286,0.014370412525,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1037, ""abbreviation""=>""POST"", ""name""=>""Postsubiculum"", ""color""=>""48C83C""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",F,C57BL/6J,0.0001399886566669464,4fc244,,"[8820, 2070, 7610]",false,https://connectivity.brain-map.org/projection/experiment/293009970
543876073,Pdyn-T2A-CreERT2,5,867,PB,Parabrachial nucleus,Pdyn-T2A-CreERT2-255283,0.0314199907,"[{""id""=>867, ""abbreviation""=>""PB"", ""name""=>""Parabrachial nucleus"", ""color""=>""FFAE6F""}]",M,"",0.0001397634440731049,ffae6f,,"[10330, 4140, 7180]",false,https://connectivity.brain-map.org/projection/experiment/543876073
